ts,soil.temp,surface.temp,air.temp,vwc
2022-03-16T13:00:00Z,10.53125,14.96875,16.59375,0.2003812532336502
2022-03-16T13:15:00Z,10.53125,14.9375,16.21875,0.20012713402930515
2022-03-16T13:30:00Z,10.640625,14.796875,15.984375,0.1998886108404297
2022-03-16T13:45:00Z,10.6875,14.46875,15.25,0.199804615417958
2022-03-16T14:00:00Z,10.734375,14.296875,15.078125,0.19959331067927616
2022-03-16T14:15:00Z,10.78125,14.25,15.0625,0.19957266444164862
2022-03-16T14:30:00Z,10.828125,14.046875,14.703125,0.19948873917076565
2022-03-16T14:45:00Z,10.859375,13.8125,14.359375,0.19934822186826048
2022-03-16T15:00:00Z,10.921875,13.640625,14.125,0.19925689000868757
2022-03-16T15:15:00Z,10.9375,13.53125,14.09375,0.19925009512749914
2022-03-16T15:30:00Z,10.96875,13.546875,14.140625,0.1991726806624282
2022-03-16T15:45:00Z,11.015625,13.546875,14.203125,0.1991522303513497
2022-03-16T16:00:00Z,11.015625,13.546875,14.171875,0.1991522303513497
2022-03-16T16:15:00Z,11.03125,13.453125,14.03125,0.19914563560416537
2022-03-16T16:30:00Z,11.03125,13.34375,13.890625,0.1990820762738617
2022-03-16T16:45:00Z,11.046875,13.234375,13.71875,0.19907502802932703
2022-03-16T17:00:00Z,11.078125,13.140625,13.609375,0.19899760558018648
2022-03-16T17:15:00Z,11.078125,12.9375,13.328125,0.19887047990905737
2022-03-16T17:30:00Z,11.09375,12.765625,13.015625,0.19880012112326345
2022-03-16T17:45:00Z,11.109375,12.546875,12.703125,0.19879331240184672
2022-03-16T18:00:00Z,11.109375,12.34375,12.375,0.19879331240184672
2022-03-16T18:15:00Z,11.109375,12.109375,11.96875,0.19860253979100215
2022-03-16T18:30:00Z,11.09375,11.84375,11.5625,0.1986094984482879
2022-03-16T18:45:00Z,11.09375,11.65625,11.375,0.1986731404053521
2022-03-16T19:00:00Z,11.078125,11.40625,11.03125,0.19855274083967148
2022-03-16T19:15:00Z,11.078125,11.21875,10.734375,0.19848918023878642
2022-03-16T19:30:00Z,11.0625,11.03125,10.453125,0.19849599171965898
2022-03-16T19:45:00Z,11.0625,10.90625,10.34375,0.19849599171965898
2022-03-16T20:00:00Z,11.046875,10.75,10.09375,0.1984394003627493
2022-03-16T20:15:00Z,11.03125,10.59375,9.96875,0.19838289035678786
2022-03-16T20:30:00Z,11,10.484375,9.828125,0.1984599891431283
2022-03-16T20:45:00Z,10.96875,10.421875,9.953125,0.19847360378220497
2022-03-16T21:00:00Z,10.953125,10.421875,9.9375,0.1984801999073094
2022-03-16T21:15:00Z,10.9375,10.359375,9.953125,0.1984872509204516
2022-03-16T21:30:00Z,10.90625,10.359375,9.984375,0.19850065850686607
2022-03-16T21:45:00Z,10.875,10.296875,9.828125,0.19851452097571098
2022-03-16T22:00:00Z,10.875,10.171875,9.53125,0.19857800193393763
2022-03-16T22:15:00Z,10.859375,10.09375,9.359375,0.1985848050971188
2022-03-16T22:30:00Z,10.828125,9.96875,9.234375,0.19859866755569006
2022-03-16T22:45:00Z,10.78125,9.890625,9.203125,0.19861933316221514
2022-03-16T23:00:00Z,10.78125,9.78125,9.03125,0.19868281369721666
2022-03-16T23:15:00Z,10.765625,9.6875,8.9375,0.19868940705718316
2022-03-16T23:30:00Z,10.765625,9.5625,8.6875,0.19868948519640728
2022-03-16T23:45:00Z,10.71875,9.53125,8.734375,0.19864622975520402
2022-03-17T00:00:00Z,10.671875,9.59375,9.046875,0.19866689672321503
2022-03-17T00:15:00Z,10.671875,9.578125,8.96875,0.1987940057875901
2022-03-17T00:30:00Z,10.65625,9.515625,8.78125,0.19873717722759013
2022-03-17T00:45:00Z,10.65625,9.453125,8.671875,0.19873717722759013
2022-03-17T01:00:00Z,10.609375,9.46875,8.703125,0.19888473888122438
2022-03-17T01:15:00Z,10.578125,9.421875,8.65625,0.19889860128842735
2022-03-17T01:30:00Z,10.578125,9.4375,8.75,0.19889860128842735
2022-03-17T01:45:00Z,10.5625,9.5,8.984375,0.1990322181407222
2022-03-17T02:00:00Z,10.546875,9.546875,9.078125,0.1990390212840885
2022-03-17T02:15:00Z,10.515625,9.59375,9.0625,0.1991164336489059
2022-03-17T02:30:00Z,10.515625,9.59375,9.03125,0.1991164336489059
2022-03-17T02:45:00Z,10.46875,9.5625,8.984375,0.19920056974073008
2022-03-17T03:00:00Z,10.46875,9.5625,8.984375,0.19920056974073008
2022-03-17T03:15:00Z,10.46875,9.546875,9,0.19920056974073008
2022-03-17T03:30:00Z,10.46875,9.5,8.90625,0.19920056974073008
2022-03-17T03:45:00Z,10.46875,9.53125,9.0625,0.19920056974073008
2022-03-17T04:00:00Z,10.4375,9.609375,9.171875,0.19927775785109375
2022-03-17T04:15:00Z,10.421875,9.65625,9.28125,0.1993481908532177
2022-03-17T04:30:00Z,10.40625,9.640625,9.203125,0.19941871195115407
2022-03-17T04:45:00Z,10.40625,9.515625,8.875,0.19935508898793328
2022-03-17T05:00:00Z,10.40625,9.40625,8.640625,0.19935508898793328
2022-03-17T05:15:00Z,10.375,9.328125,8.515625,0.19936848408259455
2022-03-17T05:30:00Z,10.359375,9.328125,8.65625,0.19943875556334528
2022-03-17T05:45:00Z,10.359375,9.296875,8.578125,0.19937528583401706
2022-03-17T06:00:00Z,10.359375,9.265625,8.703125,0.19943875556334528
2022-03-17T06:15:00Z,10.34375,9.375,9.0625,0.2000183854643311
2022-03-17T06:30:00Z,10.328125,9.484375,9.296875,0.199643397769345
2022-03-17T06:45:00Z,10.328125,9.578125,9.46875,0.19977041320831668
2022-03-17T07:00:00Z,10.3125,9.65625,9.515625,0.19977746137859204
2022-03-17T07:15:00Z,10.296875,9.640625,9.515625,0.19978426863848642
2022-03-17T07:30:00Z,10.296875,9.671875,9.46875,0.19978426863848642
2022-03-17T07:45:00Z,10.296875,9.671875,9.390625,0.19978426863848642
2022-03-17T08:00:00Z,10.296875,9.703125,9.421875,0.19991135686469266
2022-03-17T08:15:00Z,10.28125,9.734375,9.546875,0.19991816411962748
2022-03-17T08:30:00Z,10.28125,9.828125,9.671875,0.19991816411962748
2022-03-17T08:45:00Z,10.28125,9.9375,9.890625,0.19998170706491628
2022-03-17T09:00:00Z,10.265625,10.109375,10.203125,0.19998828937487279
2022-03-17T09:15:00Z,10.265625,10.265625,10.375,0.19998828937487279
2022-03-17T09:30:00Z,10.28125,10.390625,10.46875,0.20029964866541378
2022-03-17T09:45:00Z,10.265625,10.5,10.5625,0.2002425363960389
2022-03-17T10:00:00Z,10.265625,10.75,10.96875,0.2002425363960389
2022-03-17T10:15:00Z,10.296875,10.84375,11,0.20022915097296906
2022-03-17T10:30:00Z,10.296875,11.0625,11.28125,0.20029276904647536
2022-03-17T10:45:00Z,10.3125,11.421875,11.828125,0.20034950941388963
2022-03-17T11:00:00Z,10.328125,11.78125,12.40625,0.20034270904942594
2022-03-17T11:15:00Z,10.328125,12.171875,12.921875,0.20040625348934288
2022-03-17T11:30:00Z,10.359375,12.40625,13.203125,0.20045602953416242
2022-03-17T11:45:00Z,10.40625,12.71875,13.625,0.20037191635453297
2022-03-17T12:00:00Z,10.40625,13.046875,14.15625,0.20043546313526045
2022-03-17T12:15:00Z,10.4375,13.328125,14.5,0.20035829002921704
2022-03-17T12:30:00Z,10.515625,13.640625,14.8125,0.20026079232919747
2022-03-17T12:45:00Z,10.53125,13.875,15.03125,0.2003175396893074
2022-03-17T13:00:00Z,10.578125,14.046875,15.15625,0.20010600741224938
2022-03-17T13:15:00Z,10.59375,14.296875,15.40625,0.20003573593016133
2022-03-17T13:30:00Z,10.65625,14.453125,15.59375,0.1999449501303679
2022-03-17T13:45:00Z,10.71875,14.65625,15.859375,0.1998542396857565
2022-03-17T14:00:00Z,10.75,14.578125,15.5,0.19971329274891703
2022-03-17T14:15:00Z,10.796875,14.234375,14.875,0.19950227019070238
2022-03-17T14:30:00Z,10.84375,14.375,15.15625,0.1994180612293926
2022-03-17T14:45:00Z,10.890625,14.046875,14.40625,0.19927058884610194
2022-03-17T15:00:00Z,10.921875,13.609375,13.84375,0.19912978380036098
2022-03-17T15:15:00Z,10.953125,13.515625,13.890625,0.19905245919154557
2022-03-17T15:30:00Z,10.984375,13.25,13.359375,0.19891161908405502
2022-03-17T15:45:00Z,11.015625,12.703125,12.578125,0.19877118077550854
2022-03-17T16:00:00Z,11.015625,12.21875,11.953125,0.19851693190677022
2022-03-17T16:15:00Z,11.046875,11.90625,11.671875,0.19850308185139182
2022-03-17T16:30:00Z,11.046875,11.8125,11.734375,0.19843944128127378
2022-03-17T16:45:00Z,11.046875,11.546875,11.390625,0.19824882851974102
2022-03-17T17:00:00Z,11.046875,11.28125,11.046875,0.19824882851974102
2022-03-17T17:15:00Z,11.03125,11.203125,11.140625,0.19825587815121987
2022-03-17T17:30:00Z,11.015625,11.1875,11.1875,0.19826269375406805
2022-03-17T17:45:00Z,11,10.984375,10.84375,0.19807882545422134
2022-03-17T18:00:00Z,10.984375,10.75,10.53125,0.19802206305293654
2022-03-17T18:15:00Z,10.984375,10.609375,10.3125,0.19802206305293654
2022-03-17T18:30:00Z,10.953125,10.390625,10,0.1980359186361137
2022-03-17T18:45:00Z,10.921875,10.28125,9.828125,0.19804956852497446
2022-03-17T19:00:00Z,10.90625,10.125,9.546875,0.1979929018942973
2022-03-17T19:15:00Z,10.890625,9.96875,9.484375,0.1979997064593766
2022-03-17T19:30:00Z,10.828125,9.84375,9.421875,0.19802697924663398
2022-03-17T19:45:00Z,10.828125,9.75,9.359375,0.19796342185753263
2022-03-17T20:00:00Z,10.8125,9.671875,9.265625,0.19797047285475006
2022-03-17T20:15:00Z,10.796875,9.59375,9.28125,0.1981043936966757
2022-03-17T20:30:00Z,10.75,9.53125,9.234375,0.1980615839715545
2022-03-17T20:45:00Z,10.734375,9.46875,9.09375,0.19813204052092043
2022-03-17T21:00:00Z,10.703125,9.375,8.921875,0.1981454563529116
2022-03-17T21:15:00Z,10.6875,9.296875,8.671875,0.19815226089816823
2022-03-17T21:30:00Z,10.625,9.25,8.625,0.19817976626276254
2022-03-17T21:45:00Z,10.625,9.15625,8.46875,0.19817976626276254
2022-03-17T22:00:00Z,10.609375,8.984375,8.171875,0.19818657079810786
2022-03-17T22:15:00Z,10.5625,8.796875,7.84375,0.198270722303241
2022-03-17T22:30:00Z,10.53125,8.34375,6.8125,0.19815755759137785
2022-03-17T22:45:00Z,10.53125,8.140625,6.4375,0.19815755759137785
2022-03-17T23:00:00Z,10.5,8.015625,6.5,0.1982344400320219
2022-03-17T23:15:00Z,10.4375,8.109375,6.96875,0.19838911910700058
2022-03-17T23:30:00Z,10.4375,8.109375,6.859375,0.1985161464131831
2022-03-17T23:45:00Z,10.40625,7.953125,6.4375,0.19852976649178405
2022-03-18T00:00:00Z,10.359375,7.921875,6.5,0.1986139115695284
2022-03-18T00:15:00Z,10.34375,7.875,6.453125,0.19868450937540677
2022-03-18T00:30:00Z,10.3125,7.890625,6.546875,0.19888854825713098
2022-03-18T00:45:00Z,10.28125,7.859375,6.515625,0.19902903590001994
2022-03-18T01:00:00Z,10.25,7.71875,6.1875,0.19910667727637818
2022-03-18T01:15:00Z,10.234375,7.46875,5.625,0.1991134900649904
2022-03-18T01:30:00Z,10.21875,7.1875,5.21875,0.1991837646002088
2022-03-18T01:45:00Z,10.171875,7.203125,5.515625,0.1993315135737416
2022-03-18T02:00:00Z,10.140625,7.390625,6.09375,0.19947223390536845
2022-03-18T02:15:00Z,10.140625,7.546875,6.390625,0.1996627885704853
2022-03-18T02:30:00Z,10.109375,7.71875,6.765625,0.19986680086414038
2022-03-18T02:45:00Z,10.0625,7.84375,6.921875,0.20014161197956049
2022-03-18T03:00:00Z,10.03125,7.90625,6.96875,0.20021892836658178
2022-03-18T03:15:00Z,10.03125,7.953125,6.921875,0.20028246854765852
2022-03-18T03:30:00Z,10.015625,7.9375,6.8125,0.20041634295310767
2022-03-18T03:45:00Z,10,7.9375,6.90625,0.2004864615143806
2022-03-18T04:00:00Z,9.96875,7.984375,7.125,0.20062730435963705
2022-03-18T04:15:00Z,9.96875,8.03125,7.125,0.19853043000273868
2022-03-18T04:30:00Z,9.9375,7.984375,6.9375,0.1986711975830213
2022-03-18T04:45:00Z,9.9375,7.984375,6.890625,0.19879820852534932
2022-03-18T05:00:00Z,9.921875,7.953125,6.828125,0.19880505031688106
2022-03-18T05:15:00Z,9.921875,7.921875,6.890625,0.1989320590304433
2022-03-18T05:30:00Z,9.90625,7.875,6.71875,0.1990023996540658
2022-03-18T05:45:00Z,9.875,7.859375,6.65625,0.19907988418311917
2022-03-18T06:00:00Z,9.875,7.75,6.46875,0.199206890667972
2022-03-18T06:15:00Z,9.859375,7.671875,6.28125,0.1992139290777033
2022-03-18T06:30:00Z,9.828125,7.59375,6.296875,0.1992908432903382
2022-03-18T06:45:00Z,9.828125,7.59375,6.296875,0.19935430317064012
2022-03-18T07:00:00Z,9.828125,7.640625,6.390625,0.19941784755175043
2022-03-18T07:15:00Z,9.8125,7.734375,6.703125,0.1996152824580792
2022-03-18T07:30:00Z,9.78125,7.828125,6.953125,0.19969243607268466
2022-03-18T07:45:00Z,9.765625,7.953125,7.109375,0.19982626485390637
2022-03-18T08:00:00Z,9.765625,8.046875,7.1875,0.1999534063281812
2022-03-18T08:15:00Z,9.75,8.109375,7.296875,0.20002389918810803
2022-03-18T08:30:00Z,9.75,8.203125,7.375,0.2000874336437493
2022-03-18T08:45:00Z,9.75,8.40625,7.6875,0.20027802969681663
2022-03-18T09:00:00Z,9.75,8.5625,7.921875,0.20034156372942413
2022-03-18T09:15:00Z,9.75,8.765625,8.1875,0.20046856004170227
2022-03-18T09:30:00Z,9.734375,8.9375,8.421875,0.20053895330606697
2022-03-18T09:45:00Z,9.75,9.015625,8.5625,0.20059569212340897
2022-03-18T10:00:00Z,9.75,9.140625,8.65625,0.20065923162447447
2022-03-18T10:15:00Z,9.75,9.265625,8.875,0.20065923162447447
2022-03-18T10:30:00Z,9.75,9.546875,9.28125,0.20065923162447447
2022-03-18T10:45:00Z,9.75,9.84375,9.703125,0.20091335790384912
2022-03-18T11:00:00Z,9.78125,9.984375,9.796875,0.20089949710530158
2022-03-18T11:15:00Z,9.796875,10.15625,10.0625,0.20089266776782838
2022-03-18T11:30:00Z,9.8125,10.609375,10.78125,0.20094917771677603
2022-03-18T11:45:00Z,9.828125,10.9375,11.140625,0.20094238568328365
2022-03-18T12:00:00Z,9.859375,11.015625,11.03125,0.20092899058896785
2022-03-18T12:15:00Z,9.90625,11.359375,11.71875,0.20090833910899547
2022-03-18T12:30:00Z,9.9375,11.703125,12.109375,0.20089474048807532
2022-03-18T12:45:00Z,9.953125,12.21875,12.90625,0.20101506083562937
2022-03-18T13:00:00Z,10,12.421875,12.890625,0.20099441209923846
2022-03-18T13:15:00Z,10.03125,12.515625,12.953125,0.2007899865653645
2022-03-18T13:30:00Z,10.09375,12.96875,13.703125,0.20076273334690597
2022-03-18T13:45:00Z,10.125,13.171875,13.828125,0.20068567142045365
2022-03-18T14:00:00Z,10.1875,13.25,13.8125,0.2005946527385364
2022-03-18T14:15:00Z,10.21875,13.515625,14.25,0.20039020010980135
2022-03-18T14:30:00Z,10.28125,13.625,14.21875,0.20036303061587718
2022-03-18T14:45:00Z,10.34375,13.546875,14.078125,0.20008162263997079
2022-03-18T15:00:00Z,10.40625,13.5625,14.140625,0.19992684514834508
2022-03-18T15:15:00Z,10.421875,13.578125,14.21875,0.19979325606524895
2022-03-18T15:30:00Z,10.5,13.515625,13.984375,0.19956809362613395
2022-03-18T15:45:00Z,10.515625,13.453125,13.984375,0.19943442314289056
2022-03-18T16:00:00Z,10.578125,13.46875,14.03125,0.19927990969340664
2022-03-18T16:15:00Z,10.59375,13.15625,13.421875,0.19901866177868424
2022-03-18T16:30:00Z,10.640625,13.046875,13.421875,0.19887111020069412
2022-03-18T16:45:00Z,10.703125,12.984375,13.359375,0.19871682787051653
2022-03-18T17:00:00Z,10.703125,12.828125,13.15625,0.1984626053825569
2022-03-18T17:15:00Z,10.71875,12.671875,13,0.1983923251937516
2022-03-18T17:30:00Z,10.75,12.5,12.75,0.1981877914933704
2022-03-18T17:45:00Z,10.78125,12.34375,12.578125,0.1981739166161055
2022-03-18T18:00:00Z,10.796875,12.109375,12.171875,0.1979130932210346
2022-03-18T18:15:00Z,10.796875,11.734375,11.609375,0.19778606048474165
2022-03-18T18:30:00Z,10.796875,11.453125,11.171875,0.19765894896228892
2022-03-18T18:45:00Z,10.796875,11.28125,10.96875,0.19753182377139616
2022-03-18T19:00:00Z,10.796875,11.125,10.734375,0.19740471140230575
2022-03-18T19:15:00Z,10.796875,10.953125,10.46875,0.19734115613000713
2022-03-18T19:30:00Z,10.78125,10.8125,10.375,0.19734798971517964
2022-03-18T19:45:00Z,10.78125,10.75,10.3125,0.19734798971517964
2022-03-18T20:00:00Z,10.75,10.65625,10.234375,0.19723460083780187
2022-03-18T20:15:00Z,10.734375,10.609375,10.265625,0.19717801680733207
2022-03-18T20:30:00Z,10.734375,10.5625,10.453125,0.19717801680733207
2022-03-18T20:45:00Z,10.6875,10.5,10.34375,0.19719847533152773
